case,architecture,context_len,scenario,num_clients,dcn_bandwidth_gbps,request_id,input_len,output_len,arrival_time_ms,ttft_ms,cache_retrieval_latency_ms,end_to_end_latency_ms
A,Dedicated per-client,4096,private,128,,166,4084,36,602.3404081446369,236.22514639478243,5.100000000000023,773.9262876366039
A,Dedicated per-client,4096,private,128,,132,4098,47,486.13725264139066,248.92188269658902,5.100000000000023,915.144641808891
A,Dedicated per-client,4096,private,128,,41,1321,75,178.25341281239233,82.4890584664353,5.099999999999994,1223.6569728936588
A,Dedicated per-client,4096,private,128,,230,372,28,877.9291404517927,42.83395762110524,5.100000000000023,541.0923592685493
A,Dedicated per-client,4096,private,128,,86,4987,54,319.3452924547455,282.3986322388845,5.100000000000023,1098.0014613201831
A,Dedicated per-client,4096,private,128,,5,433,97,21.65002373333962,35.29769505388903,5.099999999999998,1419.9714275480126
A,Dedicated per-client,4096,private,128,,196,4101,25,709.7913817122026,312.2579534625571,5.100000000000023,733.6527035573383
A,Dedicated per-client,4096,private,128,,33,394,86,139.50420302915393,33.16166348559159,5.099999999999994,1337.105946492923
A,Dedicated per-client,4096,private,128,,160,1245,54,579.4712914795083,90.73920476066553,5.100000000000023,900.6346112555428
A,Dedicated per-client,4096,private,128,,147,4087,37,531.8728057138527,266.73194377004916,5.100000000000023,972.7386142214226
A,Dedicated per-client,4096,private,128,,16,406,87,73.39257862157928,33.818617703715915,5.099999999999994,1434.940571845675
A,Dedicated per-client,4096,private,128,,126,385,73,473.4023694656083,32.66911480958174,5.100000000000023,1050.0931370937267
A,Dedicated per-client,4096,private,128,,11,580,95,53.01718432969108,52.403370294932714,5.100000000000001,1478.0127428297546
A,Dedicated per-client,4096,private,128,,21,1917,90,94.8293683444286,128.81733897491353,5.099999999999994,1436.2005588150173
A,Dedicated per-client,4096,private,128,,192,4087,38,699.5831974237112,245.48738536322332,5.100000000000023,832.9971837211849
A,Dedicated per-client,4096,private,128,,117,384,65,444.8586353134305,137.10050678467866,5.100000000000023,1111.6155785947524
A,Dedicated per-client,4096,private,128,,22,3936,83,97.21686165770822,222.23800607496364,5.099999999999994,1465.599905447063
A,Dedicated per-client,4096,private,128,,2,396,101,11.509847696481872,33.27113818463523,5.1,1551.372013034885
A,Dedicated per-client,4096,private,128,,180,2681,54,656.1596529952752,161.82036355361072,5.100000000000023,943.8070185916446
A,Dedicated per-client,4096,private,128,,49,448,95,219.80852730693346,36.11996131815215,5.099999999999994,1381.4125463452626
A,Dedicated per-client,4096,private,128,,253,2607,32,1000.6516308952235,163.02790912218404,5.100000000000023,601.3805938161598
A,Dedicated per-client,4096,private,128,,228,391,51,845.9215514470644,32.997464690009,5.100000000000023,759.2910188075799
A,Dedicated per-client,4096,private,128,,103,1475,77,391.1073801315837,103.04208972513283,5.100000000000023,1221.2822999405166
A,Dedicated per-client,4096,private,128,,197,931,46,714.9230254588207,73.08475629310976,5.100000000000023,898.5863645472494
A,Dedicated per-client,4096,private,128,,235,373,48,908.7076998107334,46.03831333863832,5.100000000000023,726.3652772493838
A,Dedicated per-client,4096,private,128,,64,1033,90,272.54878258720015,79.1914983938799,5.100000000000023,1363.4370300404737
A,Dedicated per-client,4096,private,128,,77,379,87,308.91037708119904,40.70753819481092,5.100000000000023,1329.4787802725991
A,Dedicated per-client,4096,private,128,,38,429,100,166.13527335809275,35.078491198531765,5.099999999999994,1473.5706522270543
A,Dedicated per-client,4096,private,128,,12,420,99,60.71221801428123,34.585385897243874,5.100000000000001,1586.1138163513335
A,Dedicated per-client,4096,private,128,,109,2298,74,406.165667662959,160.33135560309313,5.100000000000023,1264.8026389061656
A,Dedicated per-client,4096,private,128,,8,5416,95,42.30036260590916,300.9437047874144,5.100000000000001,1638.995061035438
A,Dedicated per-client,4096,private,128,,51,396,97,222.76017761847595,37.78746111583632,5.099999999999994,1479.265416733651
A,Dedicated per-client,4096,private,128,,231,4082,35,888.3313046882284,258.34496020574636,5.100000000000023,814.8555274567935
A,Dedicated per-client,4096,private,128,,102,438,91,387.9358018667709,36.41375490008011,5.100000000000023,1320.5359807338034
A,Dedicated per-client,4096,private,128,,114,1457,84,429.9115759833045,89.65742150166591,5.100000000000023,1315.2052578498133
A,Dedicated per-client,4096,private,128,,37,914,91,157.94849647286281,60.96132004413792,5.099999999999994,1581.531880418478
A,Dedicated per-client,4096,private,128,,34,426,111,142.01713049272132,34.914106861189765,5.099999999999994,1602.6898516753745
A,Dedicated per-client,4096,private,128,,44,427,94,186.39356376875625,34.968899873239394,5.099999999999994,1560.8438837765927
A,Dedicated per-client,4096,private,128,,54,403,90,244.55566161228592,33.6543552938158,5.099999999999994,1504.4480470321287
A,Dedicated per-client,4096,private,128,,115,407,88,433.3585013582836,34.96670527952642,5.100000000000023,1342.0139412379922
A,Dedicated per-client,4096,private,128,,101,398,92,381.26968445733553,79.04689917495159,5.100000000000023,1402.1186168403638
A,Dedicated per-client,4096,private,128,,123,407,91,469.31580370500853,39.35803049545899,5.100000000000023,1316.5413099890525
A,Dedicated per-client,4096,private,128,,106,2123,87,400.0980357123843,134.50639249037698,5.100000000000023,1385.9385018252663
A,Dedicated per-client,4096,private,128,,121,2271,84,461.37660349628453,135.6592248767476,5.100000000000023,1331.7882195023005
A,Dedicated per-client,4096,private,128,,187,4623,59,684.4433020167752,269.6180278936416,5.100000000000023,1123.884217865957
A,Dedicated per-client,4096,private,128,,87,852,102,326.68228305802086,58.105605383785075,5.100000000000023,1502.1800178052197
A,Dedicated per-client,4096,private,128,,137,390,74,496.40676392986256,38.50930263504961,5.100000000000023,1348.0957507677235
A,Dedicated per-client,4096,private,128,,14,1712,111,64.67177860522723,107.90282681815829,5.099999999999994,1788.4706375070816
A,Dedicated per-client,4096,private,128,,95,389,88,356.2684193907112,259.3743407631812,5.100000000000023,1499.2170727821454
A,Dedicated per-client,4096,private,128,,118,387,93,449.70911550261883,35.753638658913644,5.100000000000023,1408.9656501191566
A,Dedicated per-client,4096,private,128,,131,201,73,481.908960902451,29.141734818601776,5.100000000000023,1383.1797244535742
A,Dedicated per-client,4096,private,128,,384,333,18,1571.2845290789487,29.826080578956635,5.099999999999909,295.93905436766545
A,Dedicated per-client,4096,private,128,,29,973,109,123.28228770441103,67.7366283269217,5.099999999999994,1744.850757510802
A,Dedicated per-client,4096,private,128,,1,401,125,2.81167123398739,33.54485585587089,5.1,1867.729685964523
A,Dedicated per-client,4096,private,128,,265,4075,42,1044.6246734973852,249.8153612668325,5.099999999999909,851.3013375955932
A,Dedicated per-client,4096,private,128,,209,400,78,760.5766081917144,41.04807938527017,5.100000000000023,1137.3922994288678
A,Dedicated per-client,4096,private,128,,81,421,92,316.6963716224837,34.6401683069073,5.100000000000023,1598.4724417340487
A,Dedicated per-client,4096,private,128,,139,433,97,500.5883087013225,36.09595136040343,5.100000000000023,1399.1037404067806
A,Dedicated per-client,4096,private,128,,125,1737,92,472.3600468009103,113.59330071926394,5.100000000000023,1433.3195156355155
A,Dedicated per-client,4096,private,128,,340,239,38,1342.4835290182543,37.1392560629256,5.099999999999909,565.2082511339695
A,Dedicated per-client,4096,private,128,,179,4111,65,638.6171069626989,258.40113808844956,5.100000000000023,1270.4311167517149
A,Dedicated per-client,4096,private,128,,298,4085,36,1166.583552239945,228.0389057911084,5.099999999999909,752.1920318842053
A,Dedicated per-client,4096,private,128,,198,389,84,715.2937689929398,37.40901026263441,5.100000000000023,1218.6485579581763
A,Dedicated per-client,4096,private,128,,203,4083,70,733.1813307516616,230.7578062536603,5.100000000000023,1201.3006054667517
A,Dedicated per-client,4096,private,128,,183,394,82,671.2282941909939,45.35311590197159,5.100000000000023,1269.3056779541155
A,Dedicated per-client,4096,private,128,,19,404,126,85.02623461974342,33.709107663384785,5.099999999999994,1855.8543177780114
A,Dedicated per-client,4096,private,128,,55,390,110,251.37533078972635,45.221968008552636,5.099999999999994,1691.7222169174668
A,Dedicated per-client,4096,private,128,,339,1164,37,1332.7737312759966,92.34386718411952,5.099999999999909,616.0647778773218
A,Dedicated per-client,4096,private,128,,337,4087,28,1325.9645765115788,239.47018129332014,5.099999999999909,627.546750122347
A,Dedicated per-client,4096,private,128,,244,378,58,954.5080848518975,97.72395349662577,5.100000000000023,999.8300060643911
A,Dedicated per-client,4096,private,128,,345,239,38,1362.503998022062,34.274263065529794,5.099999999999909,591.8340928942266
A,Dedicated per-client,4096,private,128,,283,2630,47,1101.155841752811,174.5339058752752,5.099999999999909,854.5164060411796
A,Dedicated per-client,4096,private,128,,57,2756,106,257.22343330677165,173.6791793433307,5.100000000000023,1718.0561531032026
A,Dedicated per-client,4096,private,128,,80,422,112,314.0029131416032,34.69495248363501,5.100000000000023,1676.3156738221792
A,Dedicated per-client,4096,private,128,,73,877,105,290.5032585951798,69.9493077378483,5.100000000000023,1703.9273200209927
A,Dedicated per-client,4096,private,128,,170,398,95,614.5141582412252,33.38061995193641,5.100000000000023,1385.7603443832973
A,Dedicated per-client,4096,private,128,,310,1254,44,1207.309483088275,81.16575196454573,5.099999999999909,794.3113198074213
A,Dedicated per-client,4096,private,128,,194,231,89,706.6777280844373,28.561884625814628,5.100000000000023,1296.1294137013997
A,Dedicated per-client,4096,private,128,,85,388,108,319.33458955393235,37.12295537533822,5.100000000000023,1690.9876840814281
A,Dedicated per-client,4096,private,128,,178,400,81,632.8467054739156,49.26960557056066,5.100000000000023,1390.6251367380598
A,Dedicated per-client,4096,private,128,,191,240,72,695.3613129562796,103.2434365276223,5.100000000000023,1332.1988576669703
A,Dedicated per-client,4096,private,128,,269,178,62,1066.836093021731,48.12199578163927,5.099999999999909,965.7543923911553
A,Dedicated per-client,4096,private,128,,167,401,96,605.6153037047573,44.01891365514609,5.100000000000023,1427.2942312971177
A,Dedicated per-client,4096,private,128,,104,853,106,391.86962862555595,67.9677295247235,5.100000000000023,1669.6483595068407
A,Dedicated per-client,4096,private,128,,46,181,130,205.38774984785255,26.168017292854017,5.099999999999994,1853.581727482919
